room_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,minimum_nights,availability_365,number_of_reviews,review_scores_rating,price,host_days,host_identity_verified,host_is_superhost
14598080.0,-33.81795113,151.2498726,2.0,1.0,1.0,1.0,300.0,50.0,2.0,364.0,14.0,99.0,179.0,770.0,0.0,0.0
14599424.0,-33.87350022,151.2200543,2.0,1.0,1.0,1.0,200.0,25.0,2.0,0.0,1.0,100.0,115.0,1235.0,0.0,0.0
14600012.0,-33.91539737,151.2577698,8.0,3.0,4.0,5.0,1000.0,200.0,10.0,0.0,0.0,96.0,750.0,2198.0,1.0,0.0
14600032.0,-33.90966152,151.1565794,2.0,1.0,1.0,1.0,0.0,20.0,3.0,63.0,40.0,96.0,59.0,1236.0,1.0,0.0
14601473.0,-33.87516198,151.2058311,1.0,1.0,1.0,1.0,300.0,7.0,2.0,157.0,6.0,76.0,70.0,705.0,1.0,0.0
14601769.0,-33.88409177,151.2796842,2.0,2.5,1.0,1.0,150.0,60.0,7.0,4.0,3.0,93.0,68.0,682.0,1.0,0.0
14603023.0,-33.87268755,151.2232562,1.0,1.0,1.0,1.0,300.0,60.0,3.0,332.0,6.0,95.0,94.0,1770.0,1.0,0.0
14607383.0,-33.96210329,151.1404629,2.0,1.0,1.0,1.0,200.0,80.0,3.0,56.0,27.0,97.0,100.0,1971.0,1.0,1.0
14611410.0,-33.80767465,151.2115613,4.0,1.5,1.0,2.0,0.0,60.0,2.0,128.0,47.0,99.0,116.0,805.0,1.0,1.0
14613833.0,-33.79276868,151.2568453,3.0,2.0,2.0,2.0,0.0,0.0,1.0,231.0,0.0,96.0,55.0,727.0,0.0,0.0
14613863.0,-33.89379275,151.2724657,2.0,1.0,1.0,1.0,300.0,60.0,1.0,364.0,4.0,93.0,200.0,573.0,0.0,0.0
14614177.0,-33.87762204,151.2100178,2.0,1.0,1.0,1.0,200.0,126.0,1.0,327.0,84.0,93.0,144.0,682.0,0.0,0.0
14614439.0,-33.79116359,151.2577277,1.0,2.0,1.0,1.0,300.0,60.0,1.0,45.0,2.0,90.0,39.0,727.0,0.0,0.0
14614860.0,-33.62896697,151.3365476,6.0,1.0,3.0,4.0,300.0,120.0,2.0,353.0,7.0,97.0,495.0,1351.0,1.0,0.0
14615137.0,-33.86761049,151.1739121,2.0,1.0,1.0,1.0,300.0,60.0,1.0,0.0,16.0,100.0,74.0,1311.0,1.0,0.0
14615560.0,-33.88981579,151.2020627,2.0,1.0,1.0,1.0,300.0,60.0,4.0,0.0,1.0,100.0,54.0,1874.0,1.0,0.0
14616280.0,-33.94689768,151.2543444,6.0,2.0,4.0,6.0,250.0,100.0,7.0,222.0,0.0,96.0,451.0,681.0,0.0,0.0
14616342.0,-33.82166574,151.2044063,2.0,1.0,1.0,1.0,300.0,60.0,2.0,168.0,66.0,96.0,65.0,770.0,0.0,1.0
14616983.0,-33.84328576,151.2091337,4.0,1.0,2.0,3.0,1100.0,242.0,31.0,356.0,11.0,85.0,212.0,1504.0,1.0,0.0
14617535.0,-33.77398516,151.216683,6.0,2.0,3.0,3.0,300.0,0.0,7.0,173.0,0.0,96.0,200.0,996.0,1.0,0.0
14618678.0,-33.88041806,151.2130939,2.0,1.0,0.0,1.0,200.0,80.0,2.0,0.0,0.0,96.0,179.0,2399.0,1.0,0.0
14622440.0,-33.86153811,151.1789771,2.0,1.0,1.0,1.0,0.0,35.0,1.0,299.0,58.0,92.0,98.0,943.0,1.0,0.0
14633133.0,-33.92984103,151.2376286,5.0,2.0,2.0,3.0,300.0,60.0,11.0,174.0,0.0,96.0,340.0,1000.0,1.0,0.0
14636276.0,-33.66209758,151.3193729,2.0,1.0,1.0,1.0,0.0,30.0,2.0,173.0,31.0,98.0,109.0,1310.0,0.0,1.0
14637674.0,-33.89185998,151.2005373,2.0,1.0,1.0,1.0,300.0,100.0,2.0,0.0,10.0,96.0,150.0,900.0,1.0,0.0
14637676.0,-33.89315812,151.2726527,2.0,1.0,1.0,1.0,300.0,60.0,14.0,70.0,4.0,80.0,96.0,1121.0,0.0,0.0
14637932.0,-33.79537376,151.2752744,2.0,1.0,2.0,1.0,300.0,50.0,4.0,31.0,1.0,100.0,161.0,862.0,1.0,0.0
14638988.0,-33.88953454,151.2327737,8.0,2.5,4.0,8.0,500.0,60.0,1.0,281.0,3.0,100.0,739.0,898.0,0.0,0.0
14639312.0,-33.83270218,151.2251165,5.0,1.0,3.0,3.0,500.0,125.0,5.0,72.0,2.0,100.0,200.0,680.0,0.0,0.0
14640496.0,-33.88878089,151.2061888,2.0,1.0,2.0,1.0,500.0,50.0,3.0,22.0,2.0,100.0,150.0,1148.0,0.0,0.0
14641517.0,-33.89257417,151.2500027,4.0,1.0,1.0,2.0,450.0,100.0,7.0,0.0,4.0,100.0,91.0,1150.0,1.0,0.0
14650414.0,-33.87014149,151.2251879,2.0,1.0,1.0,1.0,300.0,103.0,3.0,84.0,70.0,98.0,229.0,2134.0,1.0,1.0
14653284.0,-33.87449663,151.1954191,2.0,1.0,1.0,1.0,200.0,48.0,2.0,51.0,25.0,96.0,96.0,1942.0,1.0,0.0
14653498.0,-33.89101686,151.1983615,2.0,1.0,1.0,1.0,300.0,60.0,4.0,0.0,7.0,96.0,65.0,821.0,0.0,0.0
14653857.0,-33.87671515,151.214659,4.0,1.0,2.0,2.0,500.0,170.0,2.0,0.0,7.0,94.0,179.0,680.0,0.0,0.0
14654119.0,-33.8767915,151.2146665,2.0,1.0,1.0,1.0,1500.0,40.0,3.0,0.0,0.0,96.0,100.0,1300.0,1.0,0.0
14654707.0,-33.88737316,151.1970856,5.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,93.0,300.0,1717.0,1.0,0.0
14655581.0,-33.89643736,151.2664993,2.0,1.0,1.0,1.0,300.0,60.0,3.0,178.0,2.0,100.0,299.0,1522.0,1.0,0.0
14655880.0,-33.90139681,151.0257338,4.0,1.0,2.0,2.0,300.0,60.0,1.0,87.0,0.0,96.0,210.0,1555.0,0.0,0.0
14657461.0,-33.79690911,151.0767595,1.0,2.5,1.0,1.0,300.0,25.0,1.0,1.0,9.0,80.0,40.0,987.0,1.0,0.0
14657745.0,-33.8892805,151.2833496,4.0,1.0,2.0,2.0,500.0,30.0,2.0,0.0,5.0,100.0,150.0,1588.0,1.0,0.0
14658862.0,-33.78153837,151.2384874,5.0,1.5,2.0,4.0,300.0,100.0,5.0,62.0,5.0,100.0,200.0,1633.0,1.0,0.0
14661304.0,-33.69188302,151.0990374,1.0,1.0,1.0,1.0,0.0,10.0,4.0,363.0,5.0,100.0,32.0,679.0,1.0,1.0
14664871.0,-33.83607174,151.205639,1.0,1.0,1.0,1.0,300.0,60.0,3.0,21.0,2.0,90.0,59.0,1133.0,1.0,1.0
14671431.0,-33.89096853,151.2065796,4.0,2.0,2.0,2.0,5000.0,200.0,30.0,213.0,0.0,96.0,549.0,2168.0,1.0,1.0
14671928.0,-33.76913179,151.2848325,8.0,3.0,4.0,5.0,1000.0,200.0,7.0,358.0,1.0,100.0,800.0,1909.0,1.0,0.0
14672208.0,-33.8966194,151.2128386,3.0,1.0,1.0,2.0,300.0,70.0,1.0,169.0,63.0,93.0,155.0,679.0,0.0,0.0
14672231.0,-33.78557644,151.2828658,2.0,1.0,1.0,1.0,300.0,60.0,7.0,0.0,1.0,96.0,152.0,1680.0,1.0,1.0
14672423.0,-33.65907387,151.3205017,6.0,2.0,3.0,4.0,500.0,150.0,5.0,102.0,4.0,100.0,500.0,908.0,0.0,0.0
14672510.0,-33.94707741,151.2457722,2.0,1.0,1.0,1.0,150.0,60.0,2.0,295.0,18.0,100.0,94.0,1974.0,1.0,1.0
14672754.0,-33.89223422,151.2832777,2.0,1.0,1.0,2.0,0.0,70.0,1.0,5.0,15.0,99.0,96.0,679.0,1.0,0.0
14672787.0,-33.85498839,151.2794353,2.0,1.0,1.0,1.0,300.0,60.0,2.0,94.0,0.0,96.0,150.0,881.0,0.0,0.0
14674204.0,-33.92296395,151.2573899,4.0,1.0,2.0,2.0,500.0,100.0,2.0,299.0,41.0,100.0,401.0,1238.0,1.0,1.0
14674285.0,-33.80499367,151.2886431,4.0,2.0,3.0,4.0,300.0,90.0,4.0,0.0,1.0,100.0,156.0,1745.0,1.0,0.0
14674418.0,-33.73376035,151.3000921,2.0,1.0,1.0,1.0,300.0,60.0,2.0,364.0,6.0,90.0,90.0,710.0,0.0,0.0
14675140.0,-33.77653889,151.2766285,4.0,1.5,2.0,2.0,300.0,20.0,2.0,32.0,0.0,96.0,70.0,831.0,1.0,0.0
14675761.0,-33.89975934,151.1538609,2.0,1.0,1.0,1.0,0.0,21.0,4.0,47.0,43.0,97.0,59.0,678.0,0.0,1.0
14675939.0,-33.87731445,151.1733164,2.0,1.0,1.0,1.0,0.0,30.0,3.0,114.0,0.0,96.0,65.0,678.0,1.0,0.0
14677632.0,-33.92909245,151.1489827,2.0,2.5,1.0,1.0,200.0,100.0,3.0,364.0,1.0,100.0,100.0,1011.0,0.0,0.0
14678578.0,-33.96596228,151.0989507,6.0,2.0,3.0,3.0,500.0,50.0,3.0,337.0,51.0,96.0,219.0,728.0,1.0,1.0
14680046.0,-33.87650205,151.1854203,2.0,1.5,1.0,1.0,300.0,20.0,1.0,258.0,145.0,97.0,59.0,818.0,1.0,1.0
14680364.0,-33.8423071,151.2149658,2.0,1.0,0.0,1.0,500.0,90.0,2.0,352.0,4.0,100.0,130.0,729.0,0.0,1.0
14692273.0,-33.89157913,151.2715189,4.0,2.0,2.0,2.0,500.0,80.0,2.0,0.0,2.0,80.0,280.0,1533.0,1.0,0.0
14693809.0,-33.87809089,151.2333004,4.0,1.0,1.0,2.0,300.0,80.0,2.0,170.0,76.0,93.0,98.0,1678.0,0.0,0.0
14694133.0,-33.83379892,151.2339802,5.0,2.0,3.0,3.0,300.0,350.0,30.0,289.0,0.0,96.0,327.0,2362.0,1.0,0.0
14694649.0,-33.98658986,151.1311307,2.0,2.0,1.0,1.0,200.0,60.0,2.0,364.0,4.0,100.0,59.0,854.0,1.0,0.0
14694771.0,-33.87059258,151.2275513,2.0,1.0,1.0,1.0,1000.0,60.0,14.0,0.0,5.0,95.0,155.0,2295.0,1.0,0.0
14694833.0,-33.98648497,151.1320351,3.0,2.0,1.0,2.0,150.0,60.0,2.0,364.0,5.0,88.0,78.0,854.0,1.0,0.0
14695005.0,-33.98484185,151.1325105,2.0,2.0,1.0,1.0,150.0,60.0,1.0,340.0,0.0,96.0,59.0,854.0,1.0,0.0
14695645.0,-33.62918797,151.3346953,8.0,2.0,4.0,5.0,2000.0,300.0,7.0,202.0,1.0,96.0,1000.0,678.0,0.0,0.0
14696049.0,-33.9047713,151.257204,4.0,2.0,2.0,2.0,300.0,100.0,2.0,0.0,1.0,100.0,189.0,1597.0,1.0,0.0
14696256.0,-33.87890352,151.2176673,6.0,1.0,2.0,3.0,150.0,160.0,2.0,123.0,87.0,91.0,200.0,1453.0,0.0,0.0
14696334.0,-33.91957056,151.2406302,1.0,1.0,1.0,1.0,0.0,0.0,5.0,319.0,5.0,100.0,65.0,1144.0,1.0,0.0
14698186.0,-33.86889079,151.2248525,2.0,1.0,1.0,1.0,2000.0,150.0,3.0,315.0,6.0,87.0,349.0,2168.0,1.0,1.0
14699587.0,-33.86964922,151.2055092,2.0,1.0,1.0,1.0,300.0,60.0,1.0,0.0,4.0,80.0,165.0,735.0,0.0,0.0
14701196.0,-33.88060682,151.0976244,4.0,1.5,1.0,2.0,150.0,0.0,1.0,90.0,2.0,100.0,30.0,1080.0,1.0,0.0
14703821.0,-33.93652111,151.2577526,4.0,1.0,2.0,3.0,300.0,100.0,3.0,0.0,2.0,100.0,180.0,973.0,1.0,0.0
14704257.0,-33.8827744,151.1960831,2.0,1.0,1.0,1.0,0.0,15.0,2.0,182.0,8.0,89.0,161.0,1469.0,0.0,0.0
14711779.0,-33.93917158,151.2278325,1.0,1.5,1.0,1.0,150.0,25.0,3.0,4.0,3.0,70.0,59.0,677.0,1.0,0.0
14712870.0,-33.86635539,151.1698976,5.0,2.0,3.0,3.0,300.0,250.0,5.0,173.0,0.0,96.0,500.0,677.0,0.0,0.0
14715575.0,-33.91538811,151.2267306,4.0,1.0,2.0,2.0,150.0,60.0,1.0,0.0,2.0,60.0,155.0,1049.0,0.0,0.0
14715757.0,-33.76632675,151.2583526,8.0,2.5,4.0,5.0,2000.0,200.0,4.0,364.0,2.0,90.0,700.0,961.0,1.0,0.0
14716232.0,-33.88753151,151.2281536,4.0,1.5,2.0,2.0,300.0,60.0,4.0,146.0,5.0,96.0,250.0,1539.0,0.0,0.0
14716385.0,-33.89590995,151.2720276,5.0,1.0,2.0,2.0,300.0,60.0,3.0,0.0,1.0,100.0,215.0,684.0,0.0,0.0
14717060.0,-33.89876057,151.134782,2.0,2.0,1.0,1.0,300.0,60.0,1.0,140.0,53.0,94.0,70.0,676.0,0.0,0.0
14718355.0,-33.88829032,151.1996667,4.0,1.0,1.0,2.0,300.0,40.0,3.0,89.0,28.0,85.0,80.0,1294.0,1.0,0.0
14719007.0,-33.87505515,151.2242116,2.0,1.0,1.0,1.0,300.0,60.0,5.0,0.0,1.0,100.0,110.0,776.0,0.0,0.0
14719097.0,-33.88970899,151.2748978,2.0,1.0,1.0,1.0,300.0,40.0,7.0,125.0,11.0,95.0,70.0,676.0,1.0,0.0
14721092.0,-34.00753264,151.0888778,8.0,2.5,4.0,6.0,900.0,150.0,3.0,357.0,1.0,96.0,495.0,2049.0,1.0,0.0
14722624.0,-33.77669051,150.8443628,2.0,1.0,1.0,1.0,300.0,60.0,1.0,172.0,56.0,94.0,35.0,676.0,0.0,0.0
14731445.0,-34.01132016,151.0517366,1.0,1.0,1.0,1.0,300.0,60.0,1.0,364.0,0.0,96.0,299.0,814.0,0.0,0.0
14732048.0,-33.87592845,151.1970656,3.0,1.0,1.0,3.0,300.0,25.0,1.0,277.0,148.0,92.0,76.0,803.0,0.0,0.0
14732060.0,-33.89195092,151.1874986,2.0,1.0,1.0,1.0,350.0,40.0,1.0,320.0,26.0,94.0,161.0,2610.0,0.0,1.0
14732172.0,-33.92143048,151.2567279,5.0,1.0,2.0,5.0,300.0,60.0,7.0,0.0,1.0,96.0,150.0,1757.0,1.0,0.0
14732710.0,-33.98466317,151.1327663,2.0,2.0,1.0,1.0,150.0,60.0,2.0,89.0,3.0,100.0,59.0,854.0,1.0,0.0
14732817.0,-33.86593284,151.2789398,2.0,1.0,1.0,1.0,300.0,30.0,2.0,89.0,4.0,100.0,111.0,2479.0,1.0,0.0
14732850.0,-33.98569444,151.1320727,2.0,2.0,1.0,1.0,150.0,60.0,2.0,364.0,0.0,96.0,98.0,854.0,1.0,0.0
14733151.0,-33.87886643,151.2091368,6.0,3.0,3.0,6.0,500.0,60.0,1.0,201.0,38.0,95.0,700.0,2423.0,0.0,0.0
14733238.0,-33.98466072,151.1327967,2.0,2.0,1.0,1.0,150.0,60.0,2.0,89.0,0.0,96.0,78.0,854.0,1.0,0.0
14733261.0,-33.89058141,151.2742227,4.0,1.0,1.0,2.0,200.0,90.0,2.0,304.0,54.0,97.0,130.0,675.0,1.0,0.0
14733310.0,-33.98573683,151.1315538,2.0,2.0,1.0,1.0,150.0,60.0,2.0,364.0,0.0,96.0,94.0,854.0,1.0,0.0
14733674.0,-33.79156402,151.2768162,7.0,2.5,4.0,5.0,2000.0,250.0,5.0,334.0,4.0,95.0,950.0,1338.0,0.0,0.0
14733796.0,-33.83601819,151.2054329,2.0,1.0,1.0,1.0,900.0,198.0,31.0,351.0,3.0,70.0,139.0,1504.0,1.0,0.0
14734583.0,-33.8642062,151.2084097,4.0,1.0,2.0,2.0,400.0,120.0,6.0,317.0,57.0,96.0,281.0,758.0,1.0,1.0
14735772.0,-33.67736782,151.2945099,2.0,2.0,1.0,1.0,300.0,20.0,2.0,364.0,7.0,91.0,85.0,1701.0,0.0,0.0
14736479.0,-33.74049992,151.1345666,2.0,2.0,1.0,1.0,300.0,60.0,2.0,364.0,6.0,92.0,35.0,675.0,1.0,0.0
14737354.0,-33.82283421,151.2322213,2.0,1.0,1.0,1.0,300.0,50.0,1.0,9.0,3.0,87.0,130.0,2656.0,1.0,0.0
14737368.0,-33.86759811,151.2031361,4.0,1.0,1.0,2.0,250.0,80.0,1.0,0.0,13.0,83.0,170.0,927.0,1.0,0.0
14738007.0,-33.90681825,151.1585014,4.0,1.0,2.0,2.0,400.0,50.0,2.0,0.0,15.0,99.0,180.0,2333.0,1.0,0.0
14739949.0,-33.78174746,151.1867665,1.0,1.0,1.0,1.0,150.0,0.0,1.0,151.0,7.0,100.0,55.0,686.0,1.0,1.0
14741035.0,-33.77996486,151.1863532,4.0,1.0,1.0,3.0,250.0,50.0,2.0,148.0,37.0,95.0,117.0,686.0,1.0,1.0
14746872.0,-33.89768345,151.2139851,4.0,2.0,2.0,3.0,500.0,95.0,2.0,235.0,50.0,98.0,219.0,753.0,1.0,1.0
14747054.0,-33.76794351,151.2687617,2.0,1.0,1.0,1.0,300.0,40.0,2.0,178.0,16.0,96.0,111.0,675.0,0.0,0.0
14747108.0,-33.82113811,151.2030409,2.0,1.0,1.0,1.0,800.0,198.0,31.0,296.0,5.0,100.0,139.0,1504.0,1.0,0.0
14748105.0,-33.82190104,151.1949934,4.0,1.0,2.0,3.0,1250.0,242.0,31.0,327.0,1.0,100.0,191.0,1504.0,1.0,0.0
14748207.0,-33.87927538,151.1811848,4.0,2.0,2.0,2.0,1250.0,264.0,31.0,181.0,3.0,93.0,191.0,1504.0,1.0,0.0
14748336.0,-33.86429596,151.2083433,2.0,1.0,1.0,1.0,1000.0,198.0,31.0,315.0,5.0,76.0,152.0,1504.0,1.0,0.0
14748875.0,-33.86408055,151.2081327,2.0,1.0,1.0,1.0,1075.0,198.0,31.0,280.0,4.0,80.0,165.0,1504.0,1.0,0.0
14749102.0,-33.63933792,151.3243062,2.0,1.0,1.0,1.0,300.0,35.0,2.0,260.0,69.0,98.0,125.0,1307.0,0.0,1.0
14749127.0,-33.87111114,151.1969052,4.0,2.0,2.0,3.0,1500.0,242.0,90.0,321.0,0.0,96.0,169.0,1504.0,1.0,0.0
14749257.0,-33.86988039,151.203573,4.0,1.0,0.0,2.0,199.0,74.0,1.0,322.0,140.0,93.0,169.0,1766.0,0.0,0.0
14749700.0,-33.91654864,151.1466832,2.0,1.0,1.0,1.0,300.0,10.0,1.0,0.0,4.0,95.0,53.0,846.0,1.0,0.0
14749842.0,-33.7955131,151.286863,3.0,1.0,0.0,1.0,0.0,55.0,3.0,299.0,9.0,93.0,120.0,674.0,1.0,0.0
14751278.0,-33.86724863,151.1713794,8.0,1.5,3.0,4.0,300.0,205.0,3.0,0.0,58.0,91.0,280.0,1453.0,0.0,0.0
14753258.0,-33.84931429,151.0266359,2.0,1.0,1.0,1.0,150.0,18.0,1.0,84.0,7.0,91.0,30.0,979.0,0.0,1.0
14761078.0,-33.89293786,151.2680268,4.0,1.0,2.0,2.0,800.0,150.0,2.0,0.0,4.0,95.0,250.0,674.0,1.0,0.0
14761503.0,-33.79867076,151.2791357,2.0,1.0,1.0,1.0,300.0,60.0,21.0,17.0,4.0,100.0,168.0,1280.0,0.0,0.0
14761666.0,-33.88557266,151.2744766,2.0,1.0,1.0,1.0,500.0,50.0,2.0,9.0,13.0,92.0,109.0,986.0,1.0,0.0
14762103.0,-33.90080854,151.2557801,6.0,2.0,3.0,3.0,1000.0,300.0,7.0,177.0,2.0,90.0,554.0,674.0,0.0,0.0
14762832.0,-33.77159809,151.2637684,5.0,1.0,3.0,4.0,300.0,60.0,14.0,87.0,0.0,96.0,310.0,1244.0,1.0,0.0
14763780.0,-33.88931428,151.2719255,2.0,1.0,1.0,1.0,0.0,15.0,4.0,181.0,15.0,99.0,65.0,1839.0,1.0,0.0
14764296.0,-33.90075598,151.2076426,2.0,1.0,1.0,1.0,130.0,50.0,7.0,0.0,3.0,100.0,91.0,940.0,1.0,0.0
14764444.0,-33.89907699,151.1743779,2.0,1.0,1.0,1.0,300.0,80.0,2.0,0.0,8.0,98.0,150.0,673.0,0.0,0.0
14765881.0,-33.89505887,151.26951,5.0,1.0,2.0,2.0,500.0,120.0,2.0,47.0,16.0,96.0,281.0,673.0,1.0,0.0
14767339.0,-33.8844796,151.1710211,2.0,1.0,1.0,1.0,300.0,35.0,1.0,0.0,30.0,95.0,97.0,673.0,0.0,0.0
14768474.0,-33.9105286,151.1009869,2.0,1.0,1.0,1.0,200.0,20.0,2.0,74.0,6.0,100.0,50.0,704.0,1.0,0.0
14773445.0,-33.92597152,151.2509851,5.0,2.5,3.0,3.0,300.0,100.0,5.0,105.0,1.0,100.0,650.0,679.0,0.0,0.0
14774784.0,-33.78063531,151.2865235,3.0,1.0,1.0,1.0,200.0,50.0,5.0,179.0,12.0,95.0,200.0,1446.0,1.0,0.0
14775409.0,-34.08363368,151.1369809,4.0,5.0,1.0,4.0,130.0,60.0,2.0,325.0,2.0,100.0,190.0,572.0,0.0,0.0
14775413.0,-33.89807324,151.2155109,4.0,1.0,1.0,2.0,300.0,60.0,1.0,0.0,4.0,95.0,180.0,576.0,1.0,0.0
14775432.0,-33.86077032,151.1698188,6.0,1.5,3.0,3.0,150.0,200.0,2.0,351.0,5.0,96.0,349.0,2485.0,0.0,1.0
14775866.0,-33.810008,151.0055153,6.0,2.0,3.0,3.0,360.0,149.0,180.0,278.0,14.0,94.0,199.0,672.0,0.0,0.0
14776185.0,-33.90031742,151.2583932,5.0,1.0,3.0,3.0,300.0,60.0,7.0,83.0,0.0,96.0,401.0,672.0,0.0,0.0
14776388.0,-33.7914044,151.2837414,9.0,2.5,4.0,6.0,2000.0,250.0,10.0,363.0,0.0,96.0,800.0,739.0,0.0,0.0
14776724.0,-33.89548414,151.1802196,2.0,1.0,1.0,1.0,300.0,40.0,1.0,0.0,21.0,97.0,120.0,1131.0,0.0,0.0
14776750.0,-33.88990358,151.2749322,2.0,1.0,1.0,1.0,0.0,30.0,2.0,0.0,13.0,100.0,131.0,2124.0,1.0,0.0
14777089.0,-33.89572186,151.1833578,2.0,1.0,1.0,1.0,250.0,25.0,6.0,0.0,9.0,96.0,120.0,2124.0,1.0,0.0
14779247.0,-33.89247545,151.2523158,2.0,1.0,1.0,1.0,126.0,15.0,2.0,0.0,27.0,99.0,99.0,932.0,0.0,1.0
14779600.0,-33.82433402,151.1662029,1.0,0.0,1.0,1.0,300.0,60.0,2.0,89.0,4.0,100.0,440.0,1030.0,0.0,1.0
14787735.0,-33.90158826,151.1711093,2.0,2.0,1.0,1.0,300.0,10.0,2.0,90.0,16.0,94.0,77.0,672.0,1.0,0.0
14787954.0,-33.87483507,151.2714581,3.0,1.0,0.0,2.0,300.0,60.0,1.0,0.0,6.0,92.0,97.0,747.0,1.0,0.0
14788093.0,-33.9013419,151.197143,4.0,1.0,1.0,1.0,300.0,50.0,1.0,152.0,66.0,86.0,120.0,1066.0,0.0,0.0
14788293.0,-33.86736178,151.2254143,2.0,1.0,1.0,1.0,300.0,35.0,7.0,356.0,2.0,80.0,70.0,1210.0,1.0,0.0
14788653.0,-33.70197058,151.3010632,4.0,2.0,1.0,4.0,130.0,60.0,2.0,328.0,2.0,100.0,190.0,572.0,0.0,0.0
14789465.0,-33.91533939,151.2507778,4.0,1.0,2.0,2.0,6000.0,250.0,14.0,173.0,0.0,96.0,600.0,1126.0,1.0,0.0
14790061.0,-34.05513259,151.0316889,10.0,2.5,4.0,8.0,500.0,200.0,4.0,0.0,0.0,96.0,649.0,973.0,1.0,0.0
14790941.0,-33.63058774,151.3276415,2.0,1.0,1.0,1.0,300.0,60.0,1.0,154.0,37.0,99.0,98.0,671.0,1.0,1.0
14792708.0,-33.89385589,151.2697708,2.0,1.0,1.0,1.0,300.0,30.0,5.0,0.0,0.0,96.0,78.0,684.0,0.0,0.0
14795129.0,-33.88507614,151.2837763,4.0,1.0,2.0,3.0,400.0,60.0,355.0,364.0,0.0,96.0,310.0,1716.0,0.0,0.0
14795341.0,-33.89229429,151.253721,4.0,2.0,2.0,2.0,500.0,35.0,5.0,0.0,3.0,93.0,249.0,932.0,0.0,1.0
14795481.0,-33.88723346,151.2750583,2.0,1.0,1.0,1.0,300.0,45.0,2.0,0.0,3.0,93.0,91.0,728.0,1.0,0.0
14795901.0,-33.80666623,151.2646417,8.0,1.5,4.0,6.0,500.0,120.0,5.0,177.0,0.0,96.0,473.0,1041.0,1.0,0.0
14796940.0,-33.88611288,151.172727,2.0,1.0,1.0,1.0,300.0,60.0,2.0,0.0,6.0,96.0,55.0,772.0,1.0,0.0
14797140.0,-33.82351446,151.2423446,1.0,1.0,1.0,1.0,300.0,30.0,2.0,34.0,22.0,95.0,59.0,672.0,0.0,0.0
14806797.0,-33.9404834,151.2509337,2.0,1.0,1.0,1.0,0.0,35.0,5.0,65.0,2.0,100.0,65.0,1996.0,1.0,0.0
14807314.0,-33.86302737,151.1796976,3.0,1.0,1.0,2.0,0.0,95.0,3.0,218.0,30.0,98.0,165.0,1239.0,0.0,1.0
14807408.0,-33.81844624,151.0092929,6.0,2.0,3.0,2.0,300.0,60.0,5.0,0.0,0.0,96.0,111.0,1157.0,0.0,0.0
14807587.0,-33.95931432,151.1304757,8.0,1.0,2.0,5.0,500.0,0.0,2.0,85.0,5.0,84.0,209.0,787.0,1.0,0.0
14808077.0,-33.90235283,151.133081,10.0,2.0,4.0,5.0,500.0,130.0,1.0,158.0,89.0,94.0,250.0,706.0,0.0,0.0
14808836.0,-33.72983649,151.3010109,10.0,2.0,0.0,5.0,2200.0,385.0,31.0,363.0,11.0,90.0,334.0,1504.0,1.0,0.0
14809226.0,-33.87937447,151.2723111,4.0,2.0,2.0,2.0,1500.0,150.0,7.0,272.0,1.0,100.0,349.0,1480.0,1.0,0.0
14809363.0,-33.87991083,151.2120494,5.0,1.5,3.0,4.0,300.0,60.0,5.0,0.0,0.0,96.0,451.0,671.0,0.0,0.0
14809423.0,-33.79551831,151.2878633,2.0,1.0,1.0,1.0,200.0,90.0,3.0,241.0,22.0,95.0,161.0,1521.0,1.0,1.0
14809941.0,-33.8380638,151.2043272,4.0,2.0,2.0,3.0,1250.0,242.0,31.0,252.0,7.0,83.0,193.0,1504.0,1.0,0.0
14810255.0,-33.91426987,151.2649876,4.0,1.0,2.0,2.0,1100.0,242.0,31.0,360.0,2.0,80.0,184.0,1504.0,1.0,0.0
14811741.0,-33.61088619,151.3271945,4.0,1.0,2.0,3.0,1000.0,120.0,3.0,153.0,44.0,98.0,299.0,985.0,1.0,1.0
14814397.0,-33.88553527,151.269905,3.0,1.0,2.0,2.0,2000.0,50.0,2.0,0.0,2.0,80.0,95.0,919.0,1.0,0.0
14824861.0,-33.74530839,151.0648136,2.0,1.0,1.0,1.0,300.0,60.0,2.0,352.0,10.0,98.0,55.0,708.0,1.0,0.0
14826176.0,-33.83172838,151.2329409,6.0,2.5,4.0,6.0,1000.0,250.0,5.0,166.0,1.0,100.0,599.0,670.0,0.0,0.0
14827286.0,-33.88846006,151.2739854,2.0,1.0,1.0,1.0,250.0,30.0,2.0,87.0,6.0,93.0,179.0,670.0,0.0,0.0
14827626.0,-33.88758279,151.2808368,5.0,1.0,2.0,4.0,175.0,95.0,1.0,348.0,79.0,92.0,111.0,600.0,1.0,0.0
14827923.0,-33.88103015,151.2131786,2.0,1.0,1.0,1.0,300.0,60.0,5.0,12.0,6.0,100.0,105.0,1212.0,1.0,0.0
14828038.0,-33.82808796,151.2521018,4.0,1.0,2.0,3.0,1400.0,242.0,31.0,324.0,12.0,90.0,183.0,1504.0,1.0,0.0
14828460.0,-33.59576192,151.3234174,4.0,1.0,1.0,2.0,300.0,50.0,1.0,172.0,36.0,94.0,250.0,1808.0,0.0,0.0
